Frame,Kecepatan,Y0X_Pixel,Y239X_Pixel,Y479X_Pixel,Y0X_Meter,Y239X_Meter,Y479X_Meter,errorY_0_Xmeter,errorY_239_Xmeter,errorY_479_Xmeter,Radius,Curvature,Y0(meter),Y239(meter),Y479(meter),Steering_Angle,Angle,FPS
134,0,325,297,297,0.40625,0.37125,0.37125,0.00625,-0.02875,-0.02875,"(36.019354525941, 'Left Curve')",0.027762851754597764,0.0,0.8962500000000001,1.7962500000000001,0,21,5.7
135,0,325,298,296,0.40625,0.3725,0.37,0.00625,-0.0275,-0.03,"(38.594455993229175, 'Left Curve')",0.02591045719559916,0.0,0.8962500000000001,1.7962500000000001,0,21,6.6
136,0,325,299,297,0.40625,0.37375,0.37125,0.00625,-0.02625,-0.02875,"(39.31740064736956, 'Left Curve')",0.02543403133306837,0.0,0.8962500000000001,1.7962500000000001,0,21,4.9
137,0,327,299,297,0.40875,0.37375,0.37125,0.00875,-0.02625,-0.02875,"(37.26854201013394, 'Left Curve')",0.02683228122334604,0.0,0.8962500000000001,1.7962500000000001,0,21,5.4
138,0,328,299,299,0.41000000000000003,0.37375,0.37375,0.01,-0.02625,-0.02625,"(38.58852411132659, 'Left Curve')",0.02591444018732185,0.0,0.8962500000000001,1.7962500000000001,0,21,5.6
139,0,328,300,299,0.41000000000000003,0.375,0.37375,0.01,-0.025,-0.02625,"(40.011800677948074, 'Left Curve')",0.024992626751515725,0.0,0.8962500000000001,1.7962500000000001,0,21,4.4
140,0,329,302,300,0.41125,0.3775,0.375,0.01125,-0.0225,-0.025,"(40.792045572785895, 'Left Curve')",0.02451458332031141,0.0,0.8962500000000001,1.7962500000000001,0,21,6.3
141,0,330,303,300,0.41250000000000003,0.37875000000000003,0.375,0.0125,-0.02125,-0.025,"(42.014043829324095, 'Left Curve')",0.023801565116234793,0.0,0.8962500000000001,1.7962500000000001,0,21,4.8
142,0,330,304,300,0.41250000000000003,0.38,0.375,0.0125,-0.02,-0.025,"(44.40454660625792, 'Left Curve')",0.02252021642889763,0.0,0.8962500000000001,1.7962500000000001,0,21,5.8
143,0,331,304,300,0.41375,0.38,0.375,0.01375,-0.02,-0.025,"(45.12136791021908, 'Left Curve')",0.02216244866489343,0.0,0.8962500000000001,1.7962500000000001,0,21,5.0
144,0,332,305,299,0.41500000000000004,0.38125000000000003,0.37375,0.015,-0.01875,-0.02625,"(45.09610652196836, 'Left Curve')",0.022174863355727943,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
145,0,333,308,300,0.41625,0.385,0.375,0.01625,-0.015,-0.025,"(46.83360426211614, 'Left Curve')",0.02135218964577756,0.0,0.8962500000000001,1.7962500000000001,0,21,5.6
146,0,336,310,301,0.42,0.3875,0.37625000000000003,0.02,-0.0125,-0.02375,"(47.443884618380096, 'Left Curve')",0.021077532079078386,0.0,0.8962500000000001,1.7962500000000001,0,21,3.9
147,0,338,312,303,0.4225,0.39,0.37875000000000003,0.0225,-0.01,-0.02125,"(45.129509984348246, 'Left Curve')",0.02215845021022428,0.0,0.8962500000000001,1.7962500000000001,0,21,4.5
148,0,339,314,303,0.42375,0.3925,0.37875000000000003,0.02375,-0.0075,-0.02125,"(52.70049617859725, 'Left Curve')",0.018975153414326304,0.0,0.8962500000000001,1.7962500000000001,0,21,7.2
149,0,340,316,304,0.425,0.395,0.38,0.025,-0.005,-0.02,"(56.29833890482043, 'Left Curve')",0.017762513414305674,0.0,0.8962500000000001,1.7962500000000001,0,21,8.3
150,0,342,317,304,0.4275,0.39625,0.38,0.0275,-0.00375,-0.02,"(60.71227774584342, 'Left Curve')",0.01647113297554486,0.0,0.8962500000000001,1.7962500000000001,0,21,5.9
151,0,343,319,305,0.42875,0.39875,0.38125000000000003,0.02875,-0.00125,-0.01875,"(66.50359526325487, 'Left Curve')",0.015036781034792092,0.0,0.8962500000000001,1.7962500000000001,0,21,6.9
152,0,344,320,306,0.43,0.4,0.3825,0.03,0.0,-0.0175,"(69.06000262890078, 'Left Curve')",0.014480161626601389,0.0,0.8962500000000001,1.7962500000000001,0,21,6.0
153,0,347,322,308,0.43375,0.4025,0.385,0.03375,0.0025,-0.015,"(70.98803292039298, 'Left Curve')",0.014086881391986373,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
154,0,348,324,310,0.435,0.405,0.3875,0.035,0.005,-0.0125,"(83.17096716132082, 'Left Curve')",0.012023426372575072,0.0,0.8962500000000001,1.7962500000000001,0,21,7.6
155,0,351,326,311,0.43875000000000003,0.40750000000000003,0.38875,0.03875,0.0075,-0.01125,"(87.12295789113654, 'Left Curve')",0.011478030868161503,0.0,0.8962500000000001,1.7962500000000001,0,21,7.6
156,0,352,328,313,0.44,0.41000000000000003,0.39125,0.04,0.01,-0.00875,"(99.07101649873152, 'Left Curve')",0.01009376945287327,0.0,0.8962500000000001,1.7962500000000001,0,21,6.8
157,0,354,328,313,0.4425,0.41000000000000003,0.39125,0.0425,0.01,-0.00875,"(110.0569181048232, 'Left Curve')",0.009086207548057584,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
158,0,355,330,314,0.44375000000000003,0.41250000000000003,0.3925,0.043750000000000004,0.0125,-0.0075,"(135.3117849106425, 'Left Curve')",0.007390339286857994,0.0,0.8962500000000001,1.7962500000000001,0,21,6.4
159,0,356,331,315,0.445,0.41375,0.39375,0.045,0.01375,-0.00625,"(143.53599997717785, 'Left Curve')",0.006966893324037171,0.0,0.8962500000000001,1.7962500000000001,0,21,4.6
160,0,357,332,316,0.44625000000000004,0.41500000000000004,0.395,0.04625,0.015,-0.005,"(203.8373083766766, 'Left Curve')",0.00490587325727473,0.0,0.8962500000000001,1.7962500000000001,0,21,7.7
161,0,360,334,318,0.45,0.4175,0.3975,0.05,0.0175,-0.0025,"(254.29234510384654, 'Left Curve')",0.003932481725282078,0.0,0.8962500000000001,1.7962500000000001,0,21,6.8
162,0,362,336,319,0.4525,0.42,0.39875,0.0525,0.02,-0.00125,"(531.509397453042, 'Left Curve')",0.0018814342790399081,0.0,0.8962500000000001,1.7962500000000001,0,21,7.1
163,0,364,339,322,0.455,0.42375,0.4025,0.055,0.02375,0.0025,"(810.9705283054004, 'Left Curve')",0.0012330904331253499,0.0,0.8962500000000001,1.7962500000000001,0,21,5.7
164,0,366,341,324,0.4575,0.42625,0.405,0.0575,0.02625,0.005,"(1331.6319614112513, 'Left Curve')",0.0007509582444538273,0.0,0.8962500000000001,1.7962500000000001,0,21,4.5
165,0,368,342,324,0.46,0.4275,0.405,0.06,0.0275,0.005,"(479.93199282543134, 'Left Curve')",0.0020836285451879353,0.0,0.8962500000000001,1.7962500000000001,0,21,5.9
166,0,369,343,325,0.46125,0.42875,0.40625,0.06125,0.02875,0.00625,"(1643.6647348282531, 'Left Curve')",0.0006083965779703184,0.0,0.8962500000000001,1.7962500000000001,0,21,7.3
167,0,369,343,326,0.46125,0.42875,0.40750000000000003,0.06125,0.02875,0.0075,"(340.29890581854977, 'Left Curve')",0.0029385930512900575,0.0,0.8962500000000001,1.7962500000000001,0,21,5.5
168,0,370,345,327,0.4625,0.43125,0.40875,0.0625,0.03125,0.00875,"(332.9837203335766, 'Left Curve')",0.0030031498206525517,0.0,0.8962500000000001,1.7962500000000001,0,21,5.5
169,0,372,346,328,0.465,0.4325,0.41000000000000003,0.065,0.0325,0.01,"(239.97846506997158, 'Left Curve')",0.004167040570529633,0.0,0.8962500000000001,1.7962500000000001,0,21,6.0
170,0,375,349,330,0.46875,0.43625,0.41250000000000003,0.06875,0.03625,0.0125,"(208.34935414795277, 'Left Curve')",0.004799630908814247,0.0,0.8962500000000001,1.7962500000000001,0,21,5.9
171,0,376,350,332,0.47000000000000003,0.4375,0.41500000000000004,0.07,0.0375,0.015,"(242.35355933384108, 'Left Curve')",0.0041262030677358605,0.0,0.8962500000000001,1.7962500000000001,0,21,5.3
172,0,379,352,334,0.47375,0.44,0.4175,0.07375,0.04,0.0175,"(227.00731929673515, 'Left Curve')",0.004405144305910414,0.0,0.8962500000000001,1.7962500000000001,0,21,5.4
173,0,379,354,335,0.47375,0.4425,0.41875,0.07375,0.0425,0.01875,"(301.0148064866748, 'Left Curve')",0.0033220957190498454,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
174,0,382,356,337,0.47750000000000004,0.445,0.42125,0.0775,0.045,0.02125,"(437.5468628505862, 'Left Curve')",0.002285469477452249,0.0,0.8962500000000001,1.7962500000000001,0,21,5.8
175,0,384,358,339,0.48,0.4475,0.42375,0.08,0.0475,0.02375,"(621.8514422020006, 'Left Curve')",0.0016081011189086583,0.0,0.8962500000000001,1.7962500000000001,0,21,7.0
176,0,385,359,341,0.48125,0.44875,0.42625,0.08125,0.04875,0.02625,"(574.5472499620731, 'Left Curve')",0.0017405008901635363,0.0,0.8962500000000001,1.7962500000000001,0,21,5.9
177,0,388,361,343,0.485,0.45125,0.42875,0.085,0.051250000000000004,0.02875,"(338.98836909300786, 'Left Curve')",0.0029499537186941983,0.0,0.8962500000000001,1.7962500000000001,0,21,5.2
178,0,392,365,346,0.49,0.45625,0.4325,0.09,0.05625,0.0325,"(940.8626616512933, 'Left Curve')",0.0010628543790279824,0.0,0.8962500000000001,1.7962500000000001,0,21,6.6
179,0,392,365,347,0.49,0.45625,0.43375,0.09,0.05625,0.03375,"(1079.944052585112, 'Left Curve')",0.0009259738943015183,0.0,0.8962500000000001,1.7962500000000001,0,21,4.5
180,0,394,367,349,0.4925,0.45875,0.43625,0.0925,0.058750000000000004,0.03625,"(343.7254059543473, 'Left Curve')",0.0029092990587167053,0.0,0.8962500000000001,1.7962500000000001,0,21,4.5
181,0,396,369,350,0.495,0.46125,0.4375,0.095,0.06125,0.0375,"(881.8905476559883, 'Left Curve')",0.0011339275635258133,0.0,0.8962500000000001,1.7962500000000001,0,21,5.1
182,0,397,371,352,0.49625,0.46375,0.44,0.09625,0.06375,0.04,"(9236.54356889924, 'Left Curve')",0.00010826560742561131,0.0,0.8962500000000001,1.7962500000000001,0,21,5.3
183,0,399,373,354,0.49875,0.46625,0.4425,0.09875,0.06625,0.0425,"(546.3265930607021, 'Left Curve')",0.0018304069629810067,0.0,0.8962500000000001,1.7962500000000001,0,21,4.9
184,0,401,375,355,0.50125,0.46875,0.44375000000000003,0.10125,0.06875,0.043750000000000004,"(1577.9681376396975, 'Left Curve')",0.0006337263574255599,0.0,0.8962500000000001,1.7962500000000001,0,21,6.8
185,0,403,378,356,0.50375,0.47250000000000003,0.445,0.10375000000000001,0.0725,0.045,"(441.1977157735847, 'Left Curve')",0.0022665575188815876,0.0,0.8962500000000001,1.7962500000000001,0,21,7.2
186,0,404,378,357,0.505,0.47250000000000003,0.44625000000000004,0.105,0.0725,0.04625,"(290.00093364577776, 'Left Curve')",0.0034482647604902267,0.0,0.8962500000000001,1.7962500000000001,0,21,6.8
187,0,405,381,357,0.50625,0.47625,0.44625000000000004,0.10625,0.07625,0.04625,"(139.02531607386086, 'Left Curve')",0.007192934554946263,0.0,0.8962500000000001,1.7962500000000001,0,21,7.1
188,0,407,382,359,0.50875,0.47750000000000004,0.44875,0.10875,0.0775,0.04875,"(121.997303641071, 'Left Curve')",0.008196902473698156,0.0,0.8962500000000001,1.7962500000000001,0,21,6.8
189,0,408,383,360,0.51,0.47875,0.45,0.11,0.07875,0.05,"(148.0110446370153, 'Left Curve')",0.006756252565154285,0.0,0.8962500000000001,1.7962500000000001,0,21,7.1
190,0,410,386,361,0.5125,0.4825,0.45125,0.1125,0.0825,0.051250000000000004,"(135.54522877805866, 'Left Curve')",0.007377611215201067,0.0,0.8962500000000001,1.7962500000000001,0,21,6.1
191,0,412,387,362,0.515,0.48375,0.4525,0.115,0.08375,0.0525,"(167.49485305262718, 'Left Curve')",0.005970332710377663,0.0,0.8962500000000001,1.7962500000000001,0,21,6.6
192,0,413,389,362,0.51625,0.48625,0.4525,0.11625,0.08625000000000001,0.0525,"(133.77817912356502, 'Left Curve')",0.00747506063060063,0.0,0.8962500000000001,1.7962500000000001,0,21,6.9
193,0,415,390,364,0.51875,0.4875,0.455,0.11875000000000001,0.08750000000000001,0.055,"(190.58770405354198, 'Left Curve')",0.005246928205394977,0.0,0.8962500000000001,1.7962500000000001,0,21,6.6
194,0,415,390,364,0.51875,0.4875,0.455,0.11875000000000001,0.08750000000000001,0.055,"(189.7621056752496, 'Left Curve')",0.005269756026587076,0.0,0.8962500000000001,1.7962500000000001,0,21,7.7
195,0,415,390,364,0.51875,0.4875,0.455,0.11875000000000001,0.08750000000000001,0.055,"(164.37532339178304, 'Left Curve')",0.00608363822114913,0.0,0.8962500000000001,1.7962500000000001,0,21,5.6
196,0,415,391,364,0.51875,0.48875,0.455,0.11875000000000001,0.08875,0.055,"(170.70166626025016, 'Left Curve')",0.005858173630686237,0.0,0.8962500000000001,1.7962500000000001,0,21,8.1
197,0,417,392,364,0.52125,0.49,0.455,0.12125,0.09,0.055,"(339.41199629227, 'Left Curve')",0.0029462718198648855,0.0,0.8962500000000001,1.7962500000000001,0,21,6.6
198,0,416,393,365,0.52,0.49125,0.45625,0.12,0.09125,0.05625,"(234.44418537906867, 'Left Curve')",0.004265407556954836,0.0,0.8962500000000001,1.7962500000000001,0,21,7.5
199,0,415,392,363,0.51875,0.49,0.45375,0.11875000000000001,0.09,0.05375,"(184.82426589466507, 'Left Curve')",0.005410544958257372,0.0,0.8962500000000001,1.7962500000000001,0,21,6.0
200,0,414,392,364,0.5175,0.49,0.455,0.11750000000000001,0.09,0.055,"(194.47204196442635, 'Left Curve')",0.005142127320198161,0.0,0.8962500000000001,1.7962500000000001,0,21,4.3
201,0,415,392,364,0.51875,0.49,0.455,0.11875000000000001,0.09,0.055,"(6132.174592460074, 'Left Curve')",0.00016307428709377717,0.0,0.8962500000000001,1.7962500000000001,0,21,5.8
202,0,416,393,364,0.52,0.49125,0.455,0.12,0.09125,0.055,"(1038.444169463438, 'Left Curve')",0.0009629790694637903,0.0,0.8962500000000001,1.7962500000000001,0,21,5.4
203,0,416,393,365,0.52,0.49125,0.45625,0.12,0.09125,0.05625,"(537.6151471113872, 'Left Curve')",0.0018600666394408944,0.0,0.8962500000000001,1.7962500000000001,0,21,4.9
204,0,415,392,364,0.51875,0.49,0.455,0.11875000000000001,0.09,0.055,"(359.4707786298884, 'Left Curve')",0.0027818672878264783,0.0,0.8962500000000001,1.7962500000000001,0,21,4.8
205,0,415,392,365,0.51875,0.49,0.45625,0.11875000000000001,0.09,0.05625,"(237.1652597716068, 'Left Curve')",0.004216469144608333,0.0,0.8962500000000001,1.7962500000000001,0,21,4.1
206,0,414,392,364,0.5175,0.49,0.455,0.11750000000000001,0.09,0.055,"(200.62240711885735, 'Left Curve')",0.00498448809562711,0.0,0.8962500000000001,1.7962500000000001,0,21,3.9
207,0,414,392,365,0.5175,0.49,0.45625,0.11750000000000001,0.09,0.05625,"(178.39722115429527, 'Left Curve')",0.005605468479439502,0.0,0.8962500000000001,1.7962500000000001,0,21,4.8
208,0,416,393,367,0.52,0.49125,0.45875,0.12,0.09125,0.058750000000000004,"(121.8773638186866, 'Left Curve')",0.00820496906618091,0.0,0.8962500000000001,1.7962500000000001,0,21,5.1
209,0,416,393,365,0.52,0.49125,0.45625,0.12,0.09125,0.05625,"(169.50394128255655, 'Left Curve')",0.0058995678356117895,0.0,0.8962500000000001,1.7962500000000001,0,21,4.8
210,0,417,393,367,0.52125,0.49125,0.45875,0.12125,0.09125,0.058750000000000004,"(101.92363404859339, 'Left Curve')",0.009811267124985333,0.0,0.8962500000000001,1.7962500000000001,0,21,4.7
211,0,417,393,368,0.52125,0.49125,0.46,0.12125,0.09125,0.06,"(107.6250915390446, 'Left Curve')",0.00929151358386735,0.0,0.8962500000000001,1.7962500000000001,0,21,4.6
212,0,415,391,368,0.51875,0.48875,0.46,0.11875000000000001,0.08875,0.06,"(121.88242439179069, 'Left Curve')",0.008204628394866046,0.0,0.8962500000000001,1.7962500000000001,0,21,4.5
213,0,416,392,369,0.52,0.49,0.46125,0.12,0.09,0.06125,"(111.98006906692949, 'Left Curve')",0.0089301605931526,0.0,0.8962500000000001,1.7962500000000001,0,21,4.0
214,0,323,284,242,0.40375,0.355,0.3025,0.00375,-0.045,-0.0975,"(77.63416715755599, 'Left Curve')",0.01288092648653695,0.0,0.8962500000000001,1.7962500000000001,0,21,3.8
215,0,417,393,368,0.52125,0.49125,0.46,0.12125,0.09125,0.06,"(144.43292003896659, 'Left Curve')",0.006923629320311531,0.0,0.8962500000000001,1.7962500000000001,0,21,3.4
216,0,323,282,244,0.40375,0.3525,0.305,0.00375,-0.0475,-0.095,"(68.76712507872091, 'Left Curve')",0.014541832290578583,0.0,0.8962500000000001,1.7962500000000001,0,21,5.5
217,0,416,391,370,0.52,0.48875,0.4625,0.12,0.08875,0.0625,"(112.93080090682987, 'Left Curve')",0.008854980146869052,0.0,0.8962500000000001,1.7962500000000001,0,21,5.0
218,0,415,390,369,0.51875,0.4875,0.46125,0.11875000000000001,0.08750000000000001,0.06125,"(135.59267845743787, 'Left Curve')",0.007375029473393705,0.0,0.8962500000000001,1.7962500000000001,0,21,6.1
219,0,414,389,371,0.5175,0.48625,0.46375,0.11750000000000001,0.08625000000000001,0.06375,"(104.73369440722881, 'Left Curve')",0.009548025644085167,0.0,0.8962500000000001,1.7962500000000001,0,21,5.0
220,0,321,279,242,0.40125,0.34875,0.3025,0.00125,-0.051250000000000004,-0.0975,"(135.38397763744453, 'Left Curve')",0.007386398430972232,0.0,0.8962500000000001,1.7962500000000001,0,21,5.5
221,0,320,279,242,0.4,0.34875,0.3025,0.0,-0.051250000000000004,-0.0975,"(292.6302814119784, 'Left Curve')",0.0034172813393572006,0.0,0.8962500000000001,1.7962500000000001,0,21,5.7
222,0,323,278,241,0.40375,0.34750000000000003,0.30125,0.00375,-0.0525,-0.09875,"(326.00238978158575, 'Left Curve')",0.003067462176182136,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
223,0,322,277,242,0.4025,0.34625,0.3025,0.0025,-0.05375,-0.0975,"(91.99748479280163, 'Left Curve')",0.010869862390827508,0.0,0.8962500000000001,1.7962500000000001,0,21,7.4
224,0,333,279,239,0.41625,0.34875,0.29875,0.01625,-0.051250000000000004,-0.10125,"(49.95887563005442, 'Left Curve')",0.020016463288825836,0.0,0.8962500000000001,1.7962500000000001,0,21,7.3
225,0,320,275,240,0.4,0.34375,0.3,0.0,-0.05625,-0.1,"(79.6483675826506, 'Left Curve')",0.012555185126202448,0.0,0.8962500000000001,1.7962500000000001,0,21,6.4
226,0,412,387,363,0.515,0.48375,0.45375,0.115,0.08375,0.05375,"(261.20935703864063, 'Left Curve')",0.0038283467764597357,0.0,0.8962500000000001,1.7962500000000001,0,21,6.3
227,0,318,274,239,0.3975,0.3425,0.29875,-0.0025,-0.0575,-0.10125,"(102.81566010239375, 'Left Curve')",0.009726144820780254,0.0,0.8962500000000001,1.7962500000000001,0,21,4.8
228,0,411,387,361,0.51375,0.48375,0.45125,0.11375,0.08375,0.051250000000000004,"(111.99448420031652, 'Left Curve')",0.008929011166401477,0.0,0.8962500000000001,1.7962500000000001,0,21,5.9
229,0,409,385,359,0.51125,0.48125,0.44875,0.11125,0.08125,0.04875,"(117.05203592227187, 'Left Curve')",0.008543208942252382,0.0,0.8962500000000001,1.7962500000000001,0,21,5.7
230,0,409,385,360,0.51125,0.48125,0.45,0.11125,0.08125,0.05,"(106.13586448023146, 'Left Curve')",0.009421885852602226,0.0,0.8962500000000001,1.7962500000000001,0,21,6.0
231,0,408,384,359,0.51,0.48,0.44875,0.11,0.08,0.04875,"(131.4458628725054, 'Left Curve')",0.0076076947432719135,0.0,0.8962500000000001,1.7962500000000001,0,21,5.9
232,0,408,384,360,0.51,0.48,0.45,0.11,0.08,0.05,"(117.1519015190256, 'Left Curve')",0.00853592632329232,0.0,0.8962500000000001,1.7962500000000001,0,21,6.1
233,0,407,384,359,0.50875,0.48,0.44875,0.10875,0.08,0.04875,"(110.87635717430118, 'Left Curve')",0.009019055328702476,0.0,0.8962500000000001,1.7962500000000001,0,21,7.0
234,0,406,384,358,0.5075000000000001,0.48,0.4475,0.1075,0.08,0.0475,"(78.61625292216435, 'Left Curve')",0.01272001606321877,0.0,0.8962500000000001,1.7962500000000001,0,21,7.6
235,0,405,382,355,0.50625,0.47750000000000004,0.44375000000000003,0.10625,0.0775,0.043750000000000004,"(62.92031130716692, 'Left Curve')",0.01589311907752903,0.0,0.8962500000000001,1.7962500000000001,0,21,6.3
236,0,404,382,354,0.505,0.47750000000000004,0.4425,0.105,0.0775,0.0425,"(57.58084833526147, 'Left Curve')",0.01736688549945552,0.0,0.8962500000000001,1.7962500000000001,0,21,6.6
237,0,403,381,350,0.50375,0.47625,0.4375,0.10375000000000001,0.07625,0.0375,"(49.696148767003834, 'Left Curve')",0.020122283613734637,0.0,0.8962500000000001,1.7962500000000001,0,21,8.2
238,0,403,381,353,0.50375,0.47625,0.44125000000000003,0.10375000000000001,0.07625,0.04125,"(57.89256593637457, 'Left Curve')",0.017273374980459943,0.0,0.8962500000000001,1.7962500000000001,0,21,6.4
239,0,402,381,350,0.5025000000000001,0.47625,0.4375,0.10250000000000001,0.07625,0.0375,"(45.46444360956934, 'Left Curve')",0.02199521033596286,0.0,0.8962500000000001,1.7962500000000001,0,21,5.5
240,0,402,382,354,0.5025000000000001,0.47750000000000004,0.4425,0.10250000000000001,0.0775,0.0425,"(51.20389408990113, 'Left Curve')",0.019529764635561744,0.0,0.8962500000000001,1.7962500000000001,0,21,6.9
241,0,401,380,351,0.50125,0.47500000000000003,0.43875000000000003,0.10125,0.075,0.03875,"(41.2590693860474, 'Left Curve')",0.024237095380008025,0.0,0.8962500000000001,1.7962500000000001,0,21,6.4
242,0,400,379,353,0.5,0.47375,0.44125000000000003,0.1,0.07375,0.04125,"(66.076431597136, 'Left Curve')",0.01513398916722591,0.0,0.8962500000000001,1.7962500000000001,0,21,5.2
243,0,399,379,353,0.49875,0.47375,0.44125000000000003,0.09875,0.07375,0.04125,"(59.88042086060869, 'Left Curve')",0.016699949426338,0.0,0.8962500000000001,1.7962500000000001,0,21,6.1
244,0,397,377,350,0.49625,0.47125,0.4375,0.09625,0.07125000000000001,0.0375,"(53.04528738176462, 'Left Curve')",0.018851816049238145,0.0,0.8962500000000001,1.7962500000000001,0,21,6.3
245,0,398,378,351,0.4975,0.47250000000000003,0.43875000000000003,0.0975,0.0725,0.03875,"(60.55096887046288, 'Left Curve')",0.016515012371466874,0.0,0.8962500000000001,1.7962500000000001,0,21,5.5
246,0,398,378,351,0.4975,0.47250000000000003,0.43875000000000003,0.0975,0.0725,0.03875,"(62.42003837484178, 'Left Curve')",0.01602049639884629,0.0,0.8962500000000001,1.7962500000000001,0,21,7.4
247,0,398,378,352,0.4975,0.47250000000000003,0.44,0.0975,0.0725,0.04,"(72.71721178250853, 'Left Curve')",0.013751902410545134,0.0,0.8962500000000001,1.7962500000000001,0,21,7.4
248,0,396,378,352,0.495,0.47250000000000003,0.44,0.095,0.0725,0.04,"(58.865975511231255, 'Left Curve')",0.016987741922482986,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
249,0,396,376,351,0.495,0.47000000000000003,0.43875000000000003,0.095,0.07,0.03875,"(80.74218644634388, 'Left Curve')",0.01238509933917304,0.0,0.8962500000000001,1.7962500000000001,0,21,6.1
250,0,394,376,351,0.4925,0.47000000000000003,0.43875000000000003,0.0925,0.07,0.03875,"(57.558984407320786, 'Left Curve')",0.01737348235548111,0.0,0.8962500000000001,1.7962500000000001,0,21,7.0
251,0,393,375,349,0.49125,0.46875,0.43625,0.09125,0.06875,0.03625,"(54.44812170004271, 'Left Curve')",0.018366106465693113,0.0,0.8962500000000001,1.7962500000000001,0,21,7.0
252,0,393,375,352,0.49125,0.46875,0.44,0.09125,0.06875,0.04,"(84.18835263173492, 'Left Curve')",0.011878127659467334,0.0,0.8962500000000001,1.7962500000000001,0,21,5.6
253,0,394,376,353,0.4925,0.47000000000000003,0.44125000000000003,0.0925,0.07,0.04125,"(70.38620907349953, 'Left Curve')",0.014207328582730858,0.0,0.8962500000000001,1.7962500000000001,0,21,7.2
254,0,393,375,353,0.49125,0.46875,0.44125000000000003,0.09125,0.06875,0.04125,"(71.91371174447708, 'Left Curve')",0.013905553972143556,0.0,0.8962500000000001,1.7962500000000001,0,21,6.7
255,0,391,373,351,0.48875,0.46625,0.43875000000000003,0.08875,0.06625,0.03875,"(67.14459598278555, 'Left Curve')",0.014893231322091489,0.0,0.8962500000000001,1.7962500000000001,0,21,5.7
256,0,389,371,351,0.48625,0.46375,0.43875000000000003,0.08625000000000001,0.06375,0.03875,"(69.47201209322093, 'Left Curve')",0.014394285840723187,0.0,0.8962500000000001,1.7962500000000001,0,21,5.5
257,0,389,371,351,0.48625,0.46375,0.43875000000000003,0.08625000000000001,0.06375,0.03875,"(70.79967198085947, 'Left Curve')",0.014124359224013745,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
258,0,388,370,351,0.485,0.4625,0.43875000000000003,0.085,0.0625,0.03875,"(80.7532023040294, 'Left Curve')",0.012383409839712353,0.0,0.8962500000000001,1.7962500000000001,0,21,6.0
259,0,388,370,351,0.485,0.4625,0.43875000000000003,0.085,0.0625,0.03875,"(92.56096087245878, 'Left Curve')",0.010803690784691787,0.0,0.8962500000000001,1.7962500000000001,0,21,5.3
260,0,386,368,349,0.4825,0.46,0.43625,0.0825,0.06,0.03625,"(90.48810243974077, 'Left Curve')",0.011051176597121543,0.0,0.8962500000000001,1.7962500000000001,0,21,5.1
261,0,385,367,349,0.48125,0.45875,0.43625,0.08125,0.058750000000000004,0.03625,"(85.86262178643877, 'Left Curve')",0.011646511359590711,0.0,0.8962500000000001,1.7962500000000001,0,21,6.3
262,0,385,367,349,0.48125,0.45875,0.43625,0.08125,0.058750000000000004,0.03625,"(98.60291659894884, 'Left Curve')",0.010141687837362212,0.0,0.8962500000000001,1.7962500000000001,0,21,5.7
263,0,384,366,348,0.48,0.4575,0.435,0.08,0.0575,0.035,"(114.1030678769177, 'Left Curve')",0.008764006249846796,0.0,0.8962500000000001,1.7962500000000001,0,21,5.7
264,0,383,366,348,0.47875,0.4575,0.435,0.07875,0.0575,0.035,"(92.36887222479639, 'Left Curve')",0.010826157946005,0.0,0.8962500000000001,1.7962500000000001,0,21,7.1
265,0,381,364,346,0.47625,0.455,0.4325,0.07625,0.055,0.0325,"(103.45060170236546, 'Left Curve')",0.009666449334698596,0.0,0.8962500000000001,1.7962500000000001,0,21,7.1
266,0,381,363,346,0.47625,0.45375,0.4325,0.07625,0.05375,0.0325,"(97.62305764198871, 'Left Curve')",0.010243481654378028,0.0,0.8962500000000001,1.7962500000000001,0,21,7.1
267,0,379,362,345,0.47375,0.4525,0.43125,0.07375,0.0525,0.03125,"(89.01353869556641, 'Left Curve')",0.011234246100698028,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
268,0,379,362,345,0.47375,0.4525,0.43125,0.07375,0.0525,0.03125,"(101.75655110493084, 'Left Curve')",0.00982737709898211,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
269,0,378,361,344,0.47250000000000003,0.45125,0.43,0.0725,0.051250000000000004,0.03,"(100.89663921671695, 'Left Curve')",0.009911132895636787,0.0,0.8962500000000001,1.7962500000000001,0,21,6.7
270,0,376,360,342,0.47000000000000003,0.45,0.4275,0.07,0.05,0.0275,"(92.77301580974859, 'Left Curve')",0.010778996363023482,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
271,0,376,360,343,0.47000000000000003,0.45,0.42875,0.07,0.05,0.02875,"(102.20045261331725, 'Left Curve')",0.009784692478648521,0.0,0.8962500000000001,1.7962500000000001,0,21,6.2
