Frame,Kecepatan,Y0X_Pixel,Y239X_Pixel,Y479X_Pixel,Y0X_Meter,Y239X_Meter,Y479X_Meter,errorY_0_Xmeter,errorY_239_Xmeter,errorY_479_Xmeter,Radius,Curvature,Y0(meter),Y239(meter),Y479(meter),Steering_Angle,Angle,FPS
166,0,369,343,325,0.46125,0.42875,0.40625,0.06125,0.02875,0.00625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.2
167,0,369,343,326,0.46125,0.42875,0.40750000000000003,0.06125,0.02875,0.0075,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.5
168,0,370,345,327,0.4625,0.43125,0.40875,0.0625,0.03125,0.00875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.9
169,0,372,346,328,0.465,0.4325,0.41000000000000003,0.065,0.0325,0.01,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.8
170,0,375,349,330,0.46875,0.43625,0.41250000000000003,0.06875,0.03625,0.0125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.8
171,0,376,350,332,0.47000000000000003,0.4375,0.41500000000000004,0.07,0.0375,0.015,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.8
172,0,379,352,334,0.47375,0.44,0.4175,0.07375,0.04,0.0175,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.4
173,0,379,354,335,0.47375,0.4425,0.41875,0.07375,0.0425,0.01875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.3
174,0,382,356,337,0.47750000000000004,0.445,0.42125,0.0775,0.045,0.02125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.1
175,0,384,358,339,0.48,0.4475,0.42375,0.08,0.0475,0.02375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.6
176,0,385,359,341,0.48125,0.44875,0.42625,0.08125,0.04875,0.02625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.0
177,0,388,361,343,0.485,0.45125,0.42875,0.085,0.051250000000000004,0.02875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.9
178,0,392,365,346,0.49,0.45625,0.4325,0.09,0.05625,0.0325,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.1
179,0,392,365,347,0.49,0.45625,0.43375,0.09,0.05625,0.03375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.6
180,0,394,367,349,0.4925,0.45875,0.43625,0.0925,0.058750000000000004,0.03625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.8
181,0,396,369,350,0.495,0.46125,0.4375,0.095,0.06125,0.0375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.6
182,0,397,371,352,0.49625,0.46375,0.44,0.09625,0.06375,0.04,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.0
183,0,399,373,354,0.49875,0.46625,0.4425,0.09875,0.06625,0.0425,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.4
184,0,401,375,355,0.50125,0.46875,0.44375000000000003,0.10125,0.06875,0.043750000000000004,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.9
185,0,403,378,356,0.50375,0.47250000000000003,0.445,0.10375000000000001,0.0725,0.045,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.0
186,0,404,378,357,0.505,0.47250000000000003,0.44625000000000004,0.105,0.0725,0.04625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.6
187,0,405,381,357,0.50625,0.47625,0.44625000000000004,0.10625,0.07625,0.04625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.0
188,0,407,382,359,0.50875,0.47750000000000004,0.44875,0.10875,0.0775,0.04875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.5
189,0,408,383,360,0.51,0.47875,0.45,0.11,0.07875,0.05,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.2
190,0,410,386,361,0.5125,0.4825,0.45125,0.1125,0.0825,0.051250000000000004,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.5
191,0,412,387,362,0.515,0.48375,0.4525,0.115,0.08375,0.0525,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.4
192,0,413,389,362,0.51625,0.48625,0.4525,0.11625,0.08625000000000001,0.0525,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.0
193,0,415,390,364,0.51875,0.4875,0.455,0.11875000000000001,0.08750000000000001,0.055,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.4
194,0,415,390,364,0.51875,0.4875,0.455,0.11875000000000001,0.08750000000000001,0.055,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.0
195,0,415,390,364,0.51875,0.4875,0.455,0.11875000000000001,0.08750000000000001,0.055,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.2
196,0,415,391,364,0.51875,0.48875,0.455,0.11875000000000001,0.08875,0.055,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.8
197,0,417,392,364,0.52125,0.49,0.455,0.12125,0.09,0.055,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.3
198,0,416,393,365,0.52,0.49125,0.45625,0.12,0.09125,0.05625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.0
199,0,415,392,363,0.51875,0.49,0.45375,0.11875000000000001,0.09,0.05375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.5
200,0,414,392,364,0.5175,0.49,0.455,0.11750000000000001,0.09,0.055,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.7
201,0,415,392,364,0.51875,0.49,0.455,0.11875000000000001,0.09,0.055,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.5
202,0,416,393,364,0.52,0.49125,0.455,0.12,0.09125,0.055,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.8
203,0,416,393,365,0.52,0.49125,0.45625,0.12,0.09125,0.05625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.0
204,0,415,392,364,0.51875,0.49,0.455,0.11875000000000001,0.09,0.055,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.7
205,0,415,392,365,0.51875,0.49,0.45625,0.11875000000000001,0.09,0.05625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.9
206,0,414,392,364,0.5175,0.49,0.455,0.11750000000000001,0.09,0.055,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.2
207,0,414,392,365,0.5175,0.49,0.45625,0.11750000000000001,0.09,0.05625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.9
208,0,416,393,367,0.52,0.49125,0.45875,0.12,0.09125,0.058750000000000004,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.8
209,0,416,393,365,0.52,0.49125,0.45625,0.12,0.09125,0.05625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.8
210,0,417,393,367,0.52125,0.49125,0.45875,0.12125,0.09125,0.058750000000000004,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.6
211,0,417,393,368,0.52125,0.49125,0.46,0.12125,0.09125,0.06,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.6
212,0,415,391,368,0.51875,0.48875,0.46,0.11875000000000001,0.08875,0.06,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.5
213,0,416,392,369,0.52,0.49,0.46125,0.12,0.09,0.06125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.2
214,0,323,284,242,0.40375,0.355,0.3025,0.00375,-0.045,-0.0975,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.6
215,0,417,393,368,0.52125,0.49125,0.46,0.12125,0.09125,0.06,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.1
216,0,323,282,244,0.40375,0.3525,0.305,0.00375,-0.0475,-0.095,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.5
217,0,416,391,370,0.52,0.48875,0.4625,0.12,0.08875,0.0625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.1
218,0,415,390,369,0.51875,0.4875,0.46125,0.11875000000000001,0.08750000000000001,0.06125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.0
219,0,414,389,371,0.5175,0.48625,0.46375,0.11750000000000001,0.08625000000000001,0.06375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.6
220,0,321,279,242,0.40125,0.34875,0.3025,0.00125,-0.051250000000000004,-0.0975,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.0
221,0,320,279,242,0.4,0.34875,0.3025,0.0,-0.051250000000000004,-0.0975,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.9
222,0,323,278,241,0.40375,0.34750000000000003,0.30125,0.00375,-0.0525,-0.09875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.2
223,0,322,277,242,0.4025,0.34625,0.3025,0.0025,-0.05375,-0.0975,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.6
224,0,333,279,239,0.41625,0.34875,0.29875,0.01625,-0.051250000000000004,-0.10125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.6
225,0,320,275,240,0.4,0.34375,0.3,0.0,-0.05625,-0.1,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.7
226,0,412,387,363,0.515,0.48375,0.45375,0.115,0.08375,0.05375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.7
227,0,318,274,239,0.3975,0.3425,0.29875,-0.0025,-0.0575,-0.10125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.2
228,0,411,387,361,0.51375,0.48375,0.45125,0.11375,0.08375,0.051250000000000004,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.7
229,0,409,385,359,0.51125,0.48125,0.44875,0.11125,0.08125,0.04875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.7
230,0,409,385,360,0.51125,0.48125,0.45,0.11125,0.08125,0.05,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.5
231,0,408,384,359,0.51,0.48,0.44875,0.11,0.08,0.04875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.3
232,0,408,384,360,0.51,0.48,0.45,0.11,0.08,0.05,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.8
233,0,407,384,359,0.50875,0.48,0.44875,0.10875,0.08,0.04875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.0
234,0,406,384,358,0.5075000000000001,0.48,0.4475,0.1075,0.08,0.0475,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.0
235,0,405,382,355,0.50625,0.47750000000000004,0.44375000000000003,0.10625,0.0775,0.043750000000000004,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.1
236,0,404,382,354,0.505,0.47750000000000004,0.4425,0.105,0.0775,0.0425,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.9
237,0,403,381,350,0.50375,0.47625,0.4375,0.10375000000000001,0.07625,0.0375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.4
238,0,403,381,353,0.50375,0.47625,0.44125000000000003,0.10375000000000001,0.07625,0.04125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.0
239,0,402,381,350,0.5025000000000001,0.47625,0.4375,0.10250000000000001,0.07625,0.0375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.1
240,0,402,382,354,0.5025000000000001,0.47750000000000004,0.4425,0.10250000000000001,0.0775,0.0425,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.7
241,0,401,380,351,0.50125,0.47500000000000003,0.43875000000000003,0.10125,0.075,0.03875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.5
242,0,400,379,353,0.5,0.47375,0.44125000000000003,0.1,0.07375,0.04125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.0
243,0,399,379,353,0.49875,0.47375,0.44125000000000003,0.09875,0.07375,0.04125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.9
244,0,397,377,350,0.49625,0.47125,0.4375,0.09625,0.07125000000000001,0.0375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.1
245,0,398,378,351,0.4975,0.47250000000000003,0.43875000000000003,0.0975,0.0725,0.03875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.8
246,0,398,378,351,0.4975,0.47250000000000003,0.43875000000000003,0.0975,0.0725,0.03875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.3
247,0,398,378,352,0.4975,0.47250000000000003,0.44,0.0975,0.0725,0.04,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.4
248,0,396,378,352,0.495,0.47250000000000003,0.44,0.095,0.0725,0.04,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.3
249,0,396,376,351,0.495,0.47000000000000003,0.43875000000000003,0.095,0.07,0.03875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.3
250,0,394,376,351,0.4925,0.47000000000000003,0.43875000000000003,0.0925,0.07,0.03875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.1
251,0,393,375,349,0.49125,0.46875,0.43625,0.09125,0.06875,0.03625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.8
252,0,393,375,352,0.49125,0.46875,0.44,0.09125,0.06875,0.04,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.7
253,0,394,376,353,0.4925,0.47000000000000003,0.44125000000000003,0.0925,0.07,0.04125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.3
254,0,393,375,353,0.49125,0.46875,0.44125000000000003,0.09125,0.06875,0.04125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.8
255,0,391,373,351,0.48875,0.46625,0.43875000000000003,0.08875,0.06625,0.03875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.8
256,0,389,371,351,0.48625,0.46375,0.43875000000000003,0.08625000000000001,0.06375,0.03875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.6
257,0,389,371,351,0.48625,0.46375,0.43875000000000003,0.08625000000000001,0.06375,0.03875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.7
258,0,388,370,351,0.485,0.4625,0.43875000000000003,0.085,0.0625,0.03875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.7
259,0,388,370,351,0.485,0.4625,0.43875000000000003,0.085,0.0625,0.03875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.7
260,0,386,368,349,0.4825,0.46,0.43625,0.0825,0.06,0.03625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
261,0,385,367,349,0.48125,0.45875,0.43625,0.08125,0.058750000000000004,0.03625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.0
262,0,385,367,349,0.48125,0.45875,0.43625,0.08125,0.058750000000000004,0.03625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.0
263,0,384,366,348,0.48,0.4575,0.435,0.08,0.0575,0.035,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.2
264,0,383,366,348,0.47875,0.4575,0.435,0.07875,0.0575,0.035,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.2
265,0,381,364,346,0.47625,0.455,0.4325,0.07625,0.055,0.0325,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.3
266,0,381,363,346,0.47625,0.45375,0.4325,0.07625,0.05375,0.0325,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.0
267,0,379,362,345,0.47375,0.4525,0.43125,0.07375,0.0525,0.03125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
268,0,379,362,345,0.47375,0.4525,0.43125,0.07375,0.0525,0.03125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.1
269,0,378,361,344,0.47250000000000003,0.45125,0.43,0.0725,0.051250000000000004,0.03,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.0
270,0,376,360,342,0.47000000000000003,0.45,0.4275,0.07,0.05,0.0275,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.6
271,0,376,360,343,0.47000000000000003,0.45,0.42875,0.07,0.05,0.02875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.6
272,0,375,359,342,0.46875,0.44875,0.4275,0.06875,0.04875,0.0275,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.1
273,0,375,358,342,0.46875,0.4475,0.4275,0.06875,0.0475,0.0275,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.8
274,0,373,357,341,0.46625,0.44625000000000004,0.42625,0.06625,0.04625,0.02625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.2
275,0,373,357,340,0.46625,0.44625000000000004,0.425,0.06625,0.04625,0.025,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.7
276,0,371,355,340,0.46375,0.44375000000000003,0.425,0.06375,0.043750000000000004,0.025,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,8.0
277,0,371,355,339,0.46375,0.44375000000000003,0.42375,0.06375,0.043750000000000004,0.02375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.0
278,0,370,354,339,0.4625,0.4425,0.42375,0.0625,0.0425,0.02375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.4
279,0,371,354,338,0.46375,0.4425,0.4225,0.06375,0.0425,0.0225,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.4
280,0,370,353,338,0.4625,0.44125000000000003,0.4225,0.0625,0.04125,0.0225,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.4
281,0,370,353,337,0.4625,0.44125000000000003,0.42125,0.0625,0.04125,0.02125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.9
282,0,369,352,337,0.46125,0.44,0.42125,0.06125,0.04,0.02125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.3
283,0,369,351,337,0.46125,0.43875000000000003,0.42125,0.06125,0.03875,0.02125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.4
284,0,367,350,335,0.45875,0.4375,0.41875,0.058750000000000004,0.0375,0.01875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.7
285,0,368,350,335,0.46,0.4375,0.41875,0.06,0.0375,0.01875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.6
286,0,366,349,334,0.4575,0.43625,0.4175,0.0575,0.03625,0.0175,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.4
287,0,366,349,334,0.4575,0.43625,0.4175,0.0575,0.03625,0.0175,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
288,0,365,348,334,0.45625,0.435,0.4175,0.05625,0.035,0.0175,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.3
289,0,365,348,334,0.45625,0.435,0.4175,0.05625,0.035,0.0175,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.1
290,0,365,348,334,0.45625,0.435,0.4175,0.05625,0.035,0.0175,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.3
291,0,367,348,335,0.45875,0.435,0.41875,0.058750000000000004,0.035,0.01875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.3
292,0,366,348,335,0.4575,0.435,0.41875,0.0575,0.035,0.01875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.7
293,0,368,348,335,0.46,0.435,0.41875,0.06,0.035,0.01875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.1
294,0,366,346,335,0.4575,0.4325,0.41875,0.0575,0.0325,0.01875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.5
295,0,366,346,335,0.4575,0.4325,0.41875,0.0575,0.0325,0.01875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.1
296,0,367,347,335,0.45875,0.43375,0.41875,0.058750000000000004,0.03375,0.01875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.4
297,0,368,347,335,0.46,0.43375,0.41875,0.06,0.03375,0.01875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.9
298,0,368,347,335,0.46,0.43375,0.41875,0.06,0.03375,0.01875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.8
299,0,370,348,337,0.4625,0.435,0.42125,0.0625,0.035,0.02125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.4
300,0,370,348,336,0.4625,0.435,0.42,0.0625,0.035,0.02,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.6
301,0,370,348,336,0.4625,0.435,0.42,0.0625,0.035,0.02,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.7
302,0,373,350,337,0.46625,0.4375,0.42125,0.06625,0.0375,0.02125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.7
303,0,373,350,337,0.46625,0.4375,0.42125,0.06625,0.0375,0.02125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.3
304,0,374,351,337,0.4675,0.43875000000000003,0.42125,0.0675,0.03875,0.02125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.2
305,0,374,351,337,0.4675,0.43875000000000003,0.42125,0.0675,0.03875,0.02125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.0
306,0,375,352,337,0.46875,0.44,0.42125,0.06875,0.04,0.02125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.7
307,0,376,353,338,0.47000000000000003,0.44125000000000003,0.4225,0.07,0.04125,0.0225,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.2
308,0,378,354,339,0.47250000000000003,0.4425,0.42375,0.0725,0.0425,0.02375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.6
309,0,377,354,338,0.47125,0.4425,0.4225,0.07125000000000001,0.0425,0.0225,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.5
310,0,378,354,338,0.47250000000000003,0.4425,0.4225,0.0725,0.0425,0.0225,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.6
311,0,377,354,337,0.47125,0.4425,0.42125,0.07125000000000001,0.0425,0.02125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.3
312,0,378,355,338,0.47250000000000003,0.44375000000000003,0.4225,0.0725,0.043750000000000004,0.0225,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.9
313,0,380,356,338,0.47500000000000003,0.445,0.4225,0.075,0.045,0.0225,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.0
314,0,381,358,339,0.47625,0.4475,0.42375,0.07625,0.0475,0.02375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.9
315,0,380,357,338,0.47500000000000003,0.44625000000000004,0.4225,0.075,0.04625,0.0225,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.2
316,0,380,357,338,0.47500000000000003,0.44625000000000004,0.4225,0.075,0.04625,0.0225,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.1
317,0,380,357,338,0.47500000000000003,0.44625000000000004,0.4225,0.075,0.04625,0.0225,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.8
318,0,380,357,338,0.47500000000000003,0.44625000000000004,0.4225,0.075,0.04625,0.0225,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.9
319,0,382,358,340,0.47750000000000004,0.4475,0.425,0.0775,0.0475,0.025,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.4
320,0,382,359,340,0.47750000000000004,0.44875,0.425,0.0775,0.04875,0.025,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,4.5
321,0,385,361,341,0.48125,0.45125,0.42625,0.08125,0.051250000000000004,0.02625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.3
322,0,383,359,339,0.47875,0.44875,0.42375,0.07875,0.04875,0.02375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,2.7
323,0,383,360,339,0.47875,0.45,0.42375,0.07875,0.05,0.02375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.7
324,0,383,360,339,0.47875,0.45,0.42375,0.07875,0.05,0.02375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.5
325,0,384,361,340,0.48,0.45125,0.425,0.08,0.051250000000000004,0.025,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,3.5
326,0,385,362,340,0.48125,0.4525,0.425,0.08125,0.0525,0.025,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.7
327,0,386,363,341,0.4825,0.45375,0.42625,0.0825,0.05375,0.02625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,1.7
328,0,385,363,340,0.48125,0.45375,0.425,0.08125,0.05375,0.025,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.6
329,0,385,363,340,0.48125,0.45375,0.425,0.08125,0.05375,0.025,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,7.0
330,0,386,364,340,0.4825,0.455,0.425,0.0825,0.055,0.025,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.9
331,0,386,364,341,0.4825,0.455,0.42625,0.0825,0.055,0.02625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.6
332,0,386,365,341,0.4825,0.45625,0.42625,0.0825,0.05625,0.02625,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,8.3
333,0,388,367,343,0.485,0.45875,0.42875,0.085,0.058750000000000004,0.02875,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.7
334,0,389,368,344,0.48625,0.46,0.43,0.08625000000000001,0.06,0.03,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.1
335,0,389,368,345,0.48625,0.46,0.43125,0.08625000000000001,0.06,0.03125,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,5.8
336,0,388,367,344,0.485,0.45875,0.43,0.085,0.058750000000000004,0.03,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.1
337,0,390,368,347,0.4875,0.46,0.43375,0.08750000000000001,0.06,0.03375,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.6
338,0,391,369,348,0.48875,0.46125,0.435,0.08875,0.06125,0.035,0.0,0.00,0.0,0.8962500000000001,1.7962500000000001,0,21,6.9
