Frame,Kecepatan,Y0X_Pixel,Y239X_Pixel,Y479X_Pixel,Y0X_Meter,Y239X_Meter,Y479X_Meter,errorY_0_Xmeter,errorY_239_Xmeter,errorY_479_Xmeter,Radius,Curvature,Y0(meter),Y239(meter),Y479(meter),Steering_Angle,Angle,FPS
96,5,315,306,308,0.7875,0.765,0.77,-0.0125,-0.035,-0.03,"(127.43575041621332, 'Left Curve')",0.007847091547967788,0.0,1.941875,3.891875,9.473919449222322,30.473919449222322,5.6
97,5,314,305,307,0.785,0.7625000000000001,0.7675000000000001,-0.015,-0.0375,-0.0325,"(138.3434703043631, 'Left Curve')",0.0072283859715239615,0.0,1.941875,3.891875,9.450633339991043,30.450633339991043,5.9
98,5,314,305,307,0.785,0.7625000000000001,0.7675000000000001,-0.015,-0.0375,-0.0325,"(225.57563469162628, 'Left Curve')",0.0044331028985779095,0.0,1.941875,3.891875,9.399850681020249,30.399850681020247,6.2
99,5,313,304,306,0.7825,0.76,0.765,-0.0175,-0.04,-0.035,"(185.38859018127317, 'Left Curve')",0.005394075218017456,0.0,1.941875,3.891875,9.405263124909098,30.405263124909098,5.8
100,5,312,304,304,0.78,0.76,0.76,-0.02,-0.04,-0.04,"(183.55770298624086, 'Left Curve')",0.0054478781534706726,0.0,1.941875,3.891875,9.406240556331774,30.406240556331774,6.8
101,5,312,303,305,0.78,0.7575000000000001,0.7625000000000001,-0.02,-0.0425,-0.0375,"(212.0955274356838, 'Left Curve')",0.004714856612444323,0.0,1.941875,3.891875,9.380878014591929,30.38087801459193,5.4
102,5,313,303,305,0.7825,0.7575000000000001,0.7625000000000001,-0.0175,-0.0425,-0.0375,"(191.9179905284073, 'Left Curve')",0.005210558933254264,0.0,1.941875,3.891875,9.389883497722243,30.389883497722245,6.1
103,5,313,303,305,0.7825,0.7575000000000001,0.7625000000000001,-0.0175,-0.0425,-0.0375,"(195.01075274538118, 'Left Curve')",0.005127922362853835,0.0,1.941875,3.891875,9.38838223139074,30.38838223139074,6.1
104,5,311,303,304,0.7775,0.7575000000000001,0.76,-0.0225,-0.0425,-0.04,"(248.54789024753597, 'Left Curve')",0.004023369496333569,0.0,1.941875,3.891875,9.368315747296498,30.3683157472965,5.8
105,5,311,302,304,0.7775,0.755,0.76,-0.0225,-0.045,-0.04,"(228.70455440041476, 'Left Curve')",0.004372453371650855,0.0,1.941875,3.891875,9.362612003350844,30.362612003350844,5.9
